,Date,Unnamed: 0,Unnamed: 0.1,ObservationTimeApproximate,UTMNorthing,UTMEasting,LocationApproximate,ST,SM,SF,SU,SA,SAM,SAF,SAFP,SAFL,SAFEN,SAU,SS,SSM,SSF,SSU,SJ,SJM,SJF,SJU,IT,IM,IF,IU,IA,IAM,IAF,IAFP,IAFL,IAFEN,IAU,IS,ISM,ISF,ISU,IJ,IJM,IJF,IJU,T,A,S,J,TDiff,ObsYear,ObsMonth,week,tdate,tdint,quarter
85,2009-12-27,1301.0,9098.0,0.0,8030089.222222222,303474.55555555556,0.0,11.222222222222221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,106.0,16.0,28.0,-1.1111111111111112,2009.0,12.0,72,1.2273972602739727,6.0,8.0
86,2010-01-03,2617.75,18215.75,0.0,16063303.5,610553.0,0.0,24.916666666666668,4.0,3.0,32.0,14.25,2.0,,,1.0,,13.0,0.0,,,0.0,11.5,,,19.0,1.3333333333333333,1.0,,,1.3333333333333333,,,1.0,,,,,,,,,,,,125.0,95.0,15.0,27.0,0.16666666666666663,4018.0,24.0,80,1.3808219178082195,6.0,8.0
87,2010-01-10,5275.5,36509.5,0.0,32120634.833333336,1218612.0,0.0,88.66666666666667,7.0,9.5,25.833333333333332,65.0,7.0,11.0,6.0,1.0,,11.0,0.0,,,0.0,21.0,,,19.0,1.1666666666666667,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,126.0,95.0,11.0,25.0,-0.9999999999999997,8040.0,4.0,88,1.5342465753424657,6.0,8.0
88,2010-01-17,8002.083333333333,55018.916666666664,0.0,48175582.25,1820824.4166666667,0.0,60.75,11.833333333333334,7.5,41.5,44.91666666666667,11.833333333333334,9.5,7.0,,,29.0,0.0,,,0.0,16.0,,,16.0,1.5,1.0,1.0,0.0,1.3333333333333333,1.0,1.0,,,,,,,,,,,,,63.0,46.0,2.0,20.0,-36.833333333333336,12060.0,6.0,96,1.687671232876712,6.0,8.0
89,2010-01-24,2687.833333333333,18379.666666666664,0.0,16064022.666666668,610189.6666666667,0.0,11.666666666666668,1.5,2.5,9.0,8.333333333333332,1.5,2.5,2.0,,,9.0,0.0,,,0.0,5.333333333333334,,,5.333333333333334,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,,,,,,,,,,,,76.0,55.0,,25.0,-5.833333333333334,4020.0,2.0,104,1.8410958904109587,6.0,8.0
90,2010-01-31,9517.333333333334,64470.46666666667,0.0,56201869.5,2120889.366666666,0.0,107.5,29.35,27.233333333333334,61.666666666666664,77.3,29.35,27.4,11.55,3.2,,38.41666666666667,1.4,,,0.25,35.8,,,35.8,4.75,3.0,1.0,1.0,4.0,3.0,1.0,,,,1.0,0.0,,,-1.0,1.0,,,1.0,111.0,80.0,2.0,38.0,0.33333333333333215,14070.0,7.0,112,1.9945205479452055,6.0,8.0
91,2010-02-07,1374.0,9227.0,0.0,8027940.0,302379.0,0.0,25.0,0.0,4.0,21.0,20.0,,4.0,2.0,2.0,,16.0,2.0,,,2.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,124.0,85.0,5.0,35.0,3.0,2010.0,2.0,120,2.147945205479452,6.0,16.0
92,2010-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,81.0,6.0,37.0,,,,128,2.3013698630136985,6.0,16.0
93,2010-02-21,8277.5,55406.5,0.0,48175158.5,1818207.5,0.0,123.5,21.5,21.5,86.0,72.0,22.5,21.5,8.0,6.0,,37.0,11.5,,,12.5,36.5,,,36.5,,,,,,,,,,,,,,,,,,,,133.0,79.0,11.0,40.0,9.5,12060.0,12.0,136,2.4547945205479453,6.0,16.0
94,2010-02-28,9756.75,64754.166666666664,0.0,56202531.5,2117600.833333333,0.0,136.91666666666666,18.25,24.916666666666668,97.25,81.66666666666667,19.333333333333332,28.166666666666668,8.0,9.0,,41.58333333333333,23.416666666666668,,1.0,23.166666666666668,38.0,,,38.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,138.0,83.0,24.0,40.0,8.166666666666666,14070.0,14.0,144,2.6082191780821913,6.0,16.0
95,2010-03-07,7028.0,46322.0,0.0,40145654.0,1515311.0,0.0,125.0,10.0,17.0,99.5,63.5,10.0,17.0,3.5,4.5,,38.0,16.5,,,16.0,45.0,,,45.0,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,158.0,84.0,23.0,55.0,1.5,10050.0,15.0,152,2.761643835616439,6.0,16.0
96,2010-03-14,2821.0,18539.0,0.0,16058943.0,604233.0,0.0,24.0,4.0,4.0,16.0,16.0,4.0,3.0,1.0,,,9.0,4.0,,1.0,3.0,4.0,,0.0,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,146.0,78.0,27.0,51.0,-8.0,4020.0,6.0,160,2.915068493150685,6.0,16.0
97,2010-03-21,8530.016666666666,55715.833333333336,0.0,48175343.56666666,1818098.3166666667,0.0,120.53333333333333,13.333333333333332,16.666666666666664,93.05,66.55,15.166666666666666,16.166666666666664,8.5,,,39.550000000000004,12.066666666666666,,2.0,13.166666666666666,43.75,,0.0,44.166666666666664,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,136.0,78.0,32.0,50.0,3.683333333333333,12060.0,18.0,168,3.0684931506849313,6.0,16.0
98,2010-03-28,8631.333333333332,55861.333333333336,0.0,48172028.41666667,1815140.9166666667,0.0,143.66666666666669,19.833333333333332,20.5,103.91666666666666,68.75,19.166666666666668,19.833333333333332,4.0,,,44.166666666666664,27.083333333333336,2.0,2.0,30.166666666666664,30.833333333333332,0.0,0.0,29.583333333333332,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,152.0,89.0,46.0,43.0,6.75,12060.0,18.0,176,3.221917808219178,6.0,16.0
99,2010-04-04,8732.5,56004.583333333336,0.0,48175949.91666667,1818678.1666666667,0.0,125.91666666666667,14.5,19.25,94.16666666666667,72.41666666666666,12.0,17.916666666666668,9.25,,,45.25,38.75,5.0,5.0,33.916666666666664,15.5,0.0,0.0,16.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,147.0,73.0,40.0,46.0,-12.166666666666668,12060.0,20.0,184,3.375342465753424,6.0,16.0
100,2010-04-11,8824.0,56180.666666666664,0.0,48176165.666666664,1821549.5,0.0,111.83333333333333,10.0,12.0,81.5,51.66666666666667,10.0,12.0,4.0,,,41.83333333333333,24.166666666666668,,,24.166666666666668,20.0,,,21.0,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,126.0,62.0,30.0,42.0,-7.000000000000002,12060.0,24.0,192,3.5287671232876714,6.0,16.0
101,2010-04-18,8958.4,56441.975,0.0,48175946.225,1822418.5,0.0,121.75,10.333333333333332,7.166666666666666,121.66666666666667,68.44761904761904,9.333333333333332,11.5,3.0,,,51.16666666666667,23.535714285714285,2.0,,21.5,7.333333333333333,0.0,,3.5,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,137.0,92.0,37.0,29.0,-4.266666666666667,12060.0,24.0,200,3.6821917808219173,6.0,16.0
102,2010-04-25,9128.342857142858,56675.171428571426,0.0,48175437.67142857,1821164.6857142856,0.0,119.4,11.0,7.666666666666667,113.3,79.1,11.0,8.5,3.25,,,63.0,37.25,,,42.0,2.0,,,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,136.0,88.0,46.0,20.0,2.3999999999999995,12060.0,24.0,208,3.8356164383561646,6.0,16.0
103,2010-05-02,9295.833333333334,56914.30952380952,0.0,48175300.78571428,1819011.0666666667,0.0,136.65714285714287,15.0,11.5,114.86666666666667,82.77380952380953,16.5,15.5,3.333333333333333,1.0,,49.5,52.3,1.5,1.0,62.76666666666667,5.535714285714286,0.0,-1.0,7.333333333333333,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,154.0,90.0,60.0,10.0,-4.123809523809524,12060.0,24.2,216,3.989041095890411,6.0,24.0
104,2010-05-09,4718.307692307692,28597.923076923078,0.0,24094842.769230768,920642.4615384615,0.0,71.3076923076923,,,,57.0,,,,,,,14.333333333333332,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,173.0,111.0,60.0,12.0,21.615384615384617,6030.0,15.0,224,4.142465753424658,6.0,24.0
105,2010-05-16,9556.1,57387.56666666667,0.0,48175340.06666666,1821089.7,0.0,146.0,25.5,29.0,96.5,82.56666666666668,21.5,23.0,1.0,,,40.0,53.2,4.0,6.0,46.0,7.266666666666667,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,163.0,92.0,61.0,22.0,-4.066666666666667,12060.0,30.0,232,4.295890410958904,6.0,24.0
106,2010-05-23,11299.5,67220.05,0.0,56202657.3,2120554.25,0.0,149.0,17.0,19.333333333333336,117.08333333333333,102.41666666666667,14.666666666666666,21.5,,,,87.16666666666667,43.333333333333336,3.5,1.0,27.333333333333332,7.0,-1.0,0.0,5.0,3.0,3.0,-1.0,1.0,3.0,3.0,,,,,1.0,,,,,,,,,151.0,104.0,45.0,25.0,1.6,14070.0,35.0,240,4.44931506849315,6.0,24.0
107,2010-05-30,3251.0,19246.0,0.0,16063043.0,609898.0,0.0,41.0,,,,23.0,,,,,,,10.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,130.0,83.0,33.0,25.0,11.0,4020.0,10.0,186,3.452054794520548,5.0,18.0
108,2010-06-06,4897.1,29254.666666666664,0.0,24092082.53333333,906075.0333333332,0.0,67.8,2.0,3.0,5.0,21.75,2.0,3.0,,,,,21.916666666666668,,,5.0,26.166666666666668,,,,,,,,,,,,,,,,,,,,,,,127.0,64.0,38.0,27.0,6.166666666666667,6030.0,17.8,192,3.5671232876712327,5.0,18.0
109,2010-06-13,1638.0,10053.666666666666,0.0,8030074.333333333,303538.6666666667,0.0,39.666666666666664,,,22.0,11.666666666666666,,,,,,,17.333333333333332,,,,4.666666666666667,,,,,,,,,,,,,,,,,,,,,,,125.0,58.0,36.0,27.0,1.0,2010.0,6.0,198,3.6821917808219182,5.0,18.0
110,2010-06-20,8254.475,50821.575,0.0,40143835.675,1505949.35,0.0,109.15,,2.0,,17.375,,2.0,,,,,15.25,,,,6.375,,,,1.0,,,,1.0,,,,,,,,,,,,,,,109.0,54.0,32.0,26.0,-1.35,10050.0,30.0,204,3.7972602739726025,5.0,18.0
111,2010-06-27,3327.8333333333335,20451.0,0.0,16063713.666666666,608684.8333333333,0.0,38.5,,,,16.666666666666664,,,,,,,14.5,,,,6.666666666666666,,,,,,,,,,,,,,,,,,,,,,,90.0,20.0,17.0,25.0,-3.333333333333333,4020.0,12.0,175,3.2602739726027394,4.0,15.0
112,2010-07-04,3342.0,20539.333333333336,0.0,16063107.666666668,608381.6666666667,0.0,32.66666666666667,1.0,1.0,4.0,12.666666666666666,1.0,1.0,,,,,12.666666666666666,,,,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,84.0,16.0,16.0,23.0,2.6666666666666665,4020.0,13.0,180,3.356164383561644,4.0,15.0
113,2010-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,20.0,18.0,6.0,,,,185,3.4520547945205484,4.0,15.0
114,2010-07-18,3347.0,21401.0,0.0,16063745.0,608561.0,0.0,44.0,,,,18.0,,,,,,,17.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,92.0,23.0,20.0,6.0,16.0,4020.0,14.0,190,3.547945205479452,4.0,15.0
115,2010-07-25,3355.5,22253.5,0.0,16063102.0,608494.5,0.0,28.75,,,,12.0,,,,,,,13.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,28.0,12.0,15.0,5.0,-3.0,4020.0,14.0,195,3.643835616438356,4.0,15.0
116,2010-08-01,3369.85,23028.05,0.0,16063092.65,608316.2,0.0,26.55,,,,12.933333333333334,,,,,,,16.75,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,27.0,13.0,17.0,1.0,-8.25,4020.0,14.0,200,3.7397260273972606,4.0,20.0
117,2010-08-08,3384.75,23693.0,0.0,16064217.25,609650.25,0.0,30.25,,,,17.0,,,,,,,13.25,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,30.0,17.0,13.0,1.0,4.0,4020.0,16.0,205,3.835616438356164,4.0,20.0
118,2010-08-15,3403.5,24138.25,0.0,16061964.5,609544.875,0.0,62.25,,,,2.875,,,,,,,1.8333333333333333,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,62.0,16.0,13.0,1.0,50.0,4020.0,16.0,210,3.9315068493150687,4.0,20.0
119,2010-08-22,5120.5,36633.5,0.0,24083655.0,901325.5,0.0,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,16.0,13.0,1.0,-41.5,6030.0,24.0,215,4.027397260273973,4.0,20.0
120,2010-08-29,3419.0,24503.0,0.0,16059074.0,600621.0,0.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,16.0,13.0,1.0,29.0,4020.0,16.0,220,4.123287671232877,4.0,20.0
121,2010-09-05,1711.0,12660.0,0.0,8029391.0,303110.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,16.0,13.0,,2.0,2010.0,9.0,225,4.219178082191781,4.0,20.0
122,2010-09-12,6857.5,50918.5,0.0,32116744.0,1206669.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,3.0,2.0,,-23.0,8040.0,36.0,230,4.315068493150685,4.0,20.0
123,2010-09-19,3436.5,26035.0,0.0,16056023.5,599422.0,0.0,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,3.0,4020.0,18.0,235,4.410958904109589,4.0,20.0
124,2010-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,240,4.506849315068493,4.0,20.0
125,2010-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,245,4.602739726027397,4.0,20.0
126,2010-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,250,4.698630136986301,4.0,20.0
127,2010-10-17,1720.5,14122.5,0.0,8030502.0,303680.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,-9.5,2010.0,10.0,255,4.794520547945205,4.0,20.0
128,2010-10-24,1729.5,14504.9375,0.0,8026235.125,296118.25,0.0,9.0,5.25,4.75,3.25,13.25,5.25,4.75,2.0,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,13.0,,,-1.875,2010.0,10.0,260,4.890410958904109,4.0,20.0
129,2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,14.0,,,,,,265,4.986301369863014,4.0,20.0
130,2010-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,14.0,,,,,,10,0.0821917808219178,9.0,5.0
131,2010-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,14.0,,,,,,15,0.1780821917808219,9.0,5.0
132,2010-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,15.0,,,,,,20,0.273972602739726,9.0,5.0
133,2010-11-28,1738.0,15734.0,0.0,8025971.0,296609.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,24.0,2010.0,11.0,25,0.36986301369863017,9.0,5.0
134,2010-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,30,0.4657534246575343,9.0,5.0
135,2010-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,35,0.5616438356164384,9.0,5.0
136,2010-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,40,0.6575342465753424,9.0,5.0
137,2010-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,45,0.7534246575342465,9.0,5.0
138,2011-01-02,1739.0,16321.0,0.0,8026413.0,296169.0,0.0,22.0,7.0,5.0,10.0,17.0,7.0,5.0,2.0,,,,0.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,22.0,17.0,,5.0,-3.0,2010.0,12.0,50,0.8493150684931506,9.0,5.0
139,2011-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,17.0,,5.0,,,,55,0.9452054794520548,9.0,5.0
140,2011-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,17.0,,5.0,,,,60,1.0410958904109588,9.0,5.0
141,2011-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,17.0,,5.0,,,,65,1.1369863013698631,9.0,5.0
142,2011-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,17.0,,5.0,,,,70,1.2328767123287672,9.0,5.0
143,2011-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1.3287671232876712,9.0,10.0
144,2011-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,1.4246575342465753,9.0,10.0
145,2011-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,1.5205479452054795,9.0,10.0
146,2011-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,1.6164383561643836,9.0,10.0
147,2011-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,1.7123287671232876,9.0,10.0
148,2011-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.808219178082192,9.0,10.0
149,2011-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,1.904109589041096,9.0,10.0
150,2011-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,2.0,9.0,10.0
151,2011-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,2.095890410958904,9.0,10.0
152,2011-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,2.191780821917808,9.0,10.0
153,2011-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,2.287671232876712,9.0,10.0
154,2011-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,2.383561643835616,9.0,10.0
155,2011-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,2.4794520547945207,9.0,15.0
156,2011-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,2.5753424657534247,9.0,15.0
157,2011-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,2.671232876712329,9.0,15.0
158,2011-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,2.7671232876712324,9.0,15.0
159,2011-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,2.863013698630137,9.0,15.0
160,2011-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,2.9589041095890414,9.0,15.0
161,2011-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,3.0547945205479454,9.0,15.0
162,2011-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,3.150684931506849,9.0,15.0
163,2011-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,3.2465753424657535,9.0,15.0
164,2011-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,3.3424657534246576,9.0,15.0
165,2011-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,3.4383561643835616,9.0,15.0
166,2011-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,3.5342465753424657,9.0,15.0
167,2011-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,3.6301369863013697,9.0,15.0
168,2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,3.726027397260274,9.0,15.0
169,2011-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,3.821917808219178,9.0,20.0
170,2011-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,3.9178082191780823,9.0,20.0
171,2011-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,4.013698630136987,9.0,20.0
172,2011-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,4.10958904109589,9.0,20.0
173,2011-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,4.205479452054794,9.0,20.0
174,2011-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,4.301369863013699,9.0,20.0
175,2011-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,4.397260273972603,9.0,20.0
176,2011-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,4.493150684931507,9.0,20.0
177,2011-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,4.589041095890411,9.0,20.0
178,2011-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,4.684931506849315,9.0,20.0
179,2011-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,4.780821917808219,9.0,20.0
180,2011-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,4.876712328767123,9.0,20.0
181,2011-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,4.972602739726027,9.0,20.0
182,2011-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0684931506849315,14.0,5.0
183,2011-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.1643835616438356,14.0,5.0
184,2011-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.2602739726027397,14.0,5.0
185,2011-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.3561643835616438,14.0,5.0
186,2011-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.452054794520548,14.0,5.0
187,2011-12-11,197.0,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,2011.0,12.0,35,0.547945205479452,14.0,5.0
188,2011-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,40,0.6438356164383562,14.0,5.0
189,2011-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,45,0.7397260273972603,14.0,5.0
190,2012-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,50,0.8356164383561644,14.0,5.0
191,2012-01-08,199.0,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,2012.0,1.0,55,0.9315068493150686,14.0,5.0
192,2012-01-15,201.0,269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,2012.0,1.0,60,1.0273972602739725,14.0,5.0
193,2012-01-22,203.0,271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,2012.0,1.0,65,1.1232876712328768,14.0,5.0
194,2012-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,70,1.2191780821917808,14.0,5.0
195,2012-02-05,1018.0,1570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,2012.0,1.0,75,1.3150684931506849,14.0,10.0
196,2012-02-12,1226.5,1846.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,4024.0,4.0,80,1.4109589041095891,14.0,10.0
197,2012-02-19,209.5,277.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,2012.0,2.0,85,1.506849315068493,14.0,10.0
198,2012-02-26,211.5,279.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,2012.0,2.0,90,1.6027397260273974,14.0,10.0
199,2012-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,95,1.6986301369863013,14.0,10.0
200,2012-03-11,213.5,281.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,2012.0,3.0,100,1.7945205479452055,14.0,10.0
201,2012-03-18,215.5,283.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,2012.0,3.0,105,1.8904109589041096,14.0,10.0
202,2012-03-25,1239.5,1859.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,4024.0,6.0,110,1.9863013698630136,14.0,10.0
203,2012-04-01,219.0,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,2012.0,3.0,115,2.0821917808219177,14.0,10.0
204,2012-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,120,2.1780821917808217,14.0,10.0
205,2012-04-15,114.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,2012.0,4.0,125,2.2739726027397262,14.0,10.0
206,2012-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,130,2.3698630136986303,14.0,10.0
