,Date,tdate,tdint,quarter,T,A,S,J,week,Troop
132,2010-11-21,0.0547945205479452,2.0,1.0,29.0,29.0,,,4,CGL
205,2012-04-15,0.4547945205479452,3.0,2.0,30.0,,,,25,CGL
206,2012-04-22,0.473972602739726,3.0,2.0,33.0,,,,26,CGL
207,2012-04-29,0.4931506849315068,3.0,2.0,37.0,,,,27,CGL
208,2012-05-06,0.5123287671232877,3.0,3.0,40.0,,,,28,CGL
209,2012-05-13,0.5315068493150685,3.0,3.0,40.0,,,,29,CGL
210,2012-05-20,0.5506849315068493,3.0,3.0,39.0,,,,30,CGL
211,2012-05-27,0.5698630136986301,3.0,3.0,38.0,,,,31,CGL
212,2012-06-03,0.589041095890411,3.0,3.0,38.0,,,,32,CGL
214,2012-06-17,0.6273972602739726,3.0,3.0,37.0,,,,34,CGL
215,2012-06-24,0.6465753424657534,3.0,3.0,37.0,,,,35,CGL
216,2012-07-01,0.6657534246575343,3.0,3.0,37.0,,,,36,CGL
217,2012-07-08,0.684931506849315,3.0,3.0,37.0,,,,37,CGL
218,2012-07-15,0.7041095890410959,3.0,3.0,37.0,,,,38,CGL
219,2012-07-22,0.7232876712328767,3.0,3.0,36.0,,,,39,CGL
220,2012-07-29,0.7424657534246575,3.0,3.0,36.0,,,,40,CGL
221,2012-08-05,0.7616438356164383,3.0,4.0,36.0,,,,41,CGL
222,2012-08-12,0.7808219178082192,3.0,4.0,36.0,,,,42,CGL
223,2012-08-19,0.8,3.0,4.0,36.0,,,,43,CGL
224,2012-08-26,0.8191780821917808,3.0,4.0,36.0,,,,44,CGL
225,2012-09-02,0.8383561643835616,3.0,4.0,36.0,,,,45,CGL
226,2012-09-09,0.8575342465753425,3.0,4.0,36.0,,,,46,CGL
227,2012-09-16,0.8767123287671232,3.0,4.0,36.0,,,,47,CGL
228,2012-09-23,0.8958904109589041,3.0,4.0,36.0,,,,48,CGL
229,2012-09-30,0.915068493150685,3.0,4.0,36.0,,,,49,CGL
230,2012-10-07,0.9342465753424658,3.0,4.0,35.0,,,,50,CGL
231,2012-10-14,0.9534246575342465,3.0,4.0,35.0,,,,51,CGL
232,2012-10-21,0.9726027397260274,3.0,4.0,35.0,,,,52,CGL
233,2012-10-28,0.9917808219178083,3.0,4.0,32.0,,,,53,CGL
234,2012-11-04,0.010958904109589041,4.0,1.0,30.0,,,,1,CGL
235,2012-11-11,0.030136986301369864,4.0,1.0,27.0,,,,2,CGL
236,2012-11-18,0.049315068493150684,4.0,1.0,25.0,,,,3,CGL
237,2012-11-25,0.0684931506849315,4.0,1.0,22.0,,,,4,CGL
238,2012-12-02,0.08767123287671233,4.0,1.0,22.0,,,,5,CGL
239,2012-12-09,0.10684931506849316,4.0,1.0,22.0,,,,6,CGL
240,2012-12-16,0.12602739726027398,4.0,1.0,23.0,,,,7,CGL
241,2012-12-23,0.14520547945205478,4.0,1.0,23.0,,,,8,CGL
242,2012-12-30,0.1643835616438356,4.0,1.0,24.0,,,,9,CGL
278,2013-09-08,0.852054794520548,4.0,4.0,37.0,,,,45,CGL
279,2013-09-15,0.8712328767123287,4.0,4.0,37.0,,,,46,CGL
280,2013-09-22,0.8904109589041096,4.0,4.0,37.0,,,,47,CGL
281,2013-09-29,0.9095890410958904,4.0,4.0,36.0,,,,48,CGL
282,2013-10-06,0.9287671232876712,4.0,4.0,34.0,,,,49,CGL
283,2013-10-13,0.947945205479452,4.0,4.0,33.0,,,,50,CGL
284,2013-10-20,0.9671232876712329,4.0,4.0,30.0,,,,51,CGL
285,2013-10-27,0.9863013698630136,4.0,4.0,25.0,,,,52,CGL
286,2013-11-03,0.005479452054794521,5.0,1.0,20.0,,,,1,CGL
287,2013-11-10,0.024657534246575342,5.0,1.0,20.0,,,,2,CGL
288,2013-11-17,0.043835616438356165,5.0,1.0,20.0,,,,3,CGL
289,2013-11-24,0.06301369863013699,5.0,1.0,20.0,,,,4,CGL
290,2013-12-01,0.0821917808219178,5.0,1.0,29.0,,,,5,CGL
291,2013-12-08,0.10136986301369863,5.0,1.0,38.0,,,,6,CGL
292,2013-12-15,0.12054794520547946,5.0,1.0,37.0,,,,7,CGL
293,2013-12-22,0.13972602739726028,5.0,1.0,36.0,,,,8,CGL
294,2013-12-29,0.1589041095890411,5.0,1.0,34.0,,,,9,CGL
295,2014-01-05,0.1780821917808219,5.0,1.0,33.0,,,,10,CGL
296,2014-01-12,0.19726027397260273,5.0,1.0,32.0,,,,11,CGL
297,2014-01-19,0.21643835616438356,5.0,1.0,31.0,,,,12,CGL
298,2014-01-26,0.2356164383561644,5.0,1.0,30.0,,,,13,CGL
299,2014-02-02,0.2547945205479452,5.0,2.0,29.0,,,,14,CGL
300,2014-02-09,0.273972602739726,5.0,2.0,29.0,,,,15,CGL
301,2014-02-16,0.29315068493150687,5.0,2.0,29.0,,,,16,CGL
302,2014-02-23,0.31232876712328766,5.0,2.0,29.0,,,,17,CGL
303,2014-03-02,0.3315068493150685,5.0,2.0,29.0,,,,18,CGL
304,2014-03-09,0.3506849315068493,5.0,2.0,29.0,,,,19,CGL
305,2014-03-16,0.3698630136986301,5.0,2.0,29.0,,,,20,CGL
306,2014-03-23,0.38904109589041097,5.0,2.0,29.0,,,,21,CGL
307,2014-03-30,0.40821917808219177,5.0,2.0,29.0,,,,22,CGL
461,2017-03-12,0.3589041095890411,8.0,2.0,16.0,,,,20,CGL
462,2017-03-19,0.3780821917808219,8.0,2.0,18.0,,,,21,CGL
463,2017-03-26,0.3972602739726027,8.0,2.0,19.0,,,,22,CGL
464,2017-04-02,0.41643835616438357,8.0,2.0,21.0,,,,23,CGL
465,2017-04-09,0.43561643835616437,8.0,2.0,22.0,,,,24,CGL
466,2017-04-16,0.4547945205479452,8.0,2.0,23.0,,,,25,CGL
467,2017-04-23,0.473972602739726,8.0,2.0,24.0,,,,26,CGL
468,2017-04-30,0.4931506849315068,8.0,2.0,24.0,,,,27,CGL
469,2017-05-07,0.5123287671232877,8.0,3.0,25.0,,,,28,CGL
471,2017-05-21,0.5506849315068493,8.0,3.0,27.0,,,,30,CGL
472,2017-05-28,0.5698630136986301,8.0,3.0,27.0,,,,31,CGL
473,2017-06-04,0.589041095890411,8.0,3.0,26.0,,,,32,CGL
474,2017-06-11,0.6082191780821918,8.0,3.0,26.0,,,,33,CGL
475,2017-06-18,0.6273972602739726,8.0,3.0,25.0,,,,34,CGL
476,2017-06-25,0.6465753424657534,8.0,3.0,24.0,,,,35,CGL
477,2017-07-02,0.6657534246575343,8.0,3.0,24.0,,,,36,CGL
478,2017-07-09,0.684931506849315,8.0,3.0,23.0,,,,37,CGL
479,2017-07-16,0.7041095890410959,8.0,3.0,22.0,,,,38,CGL
480,2017-07-23,0.7232876712328767,8.0,3.0,22.0,,,,39,CGL
481,2017-07-30,0.7424657534246575,8.0,3.0,21.0,,,,40,CGL
482,2017-08-06,0.7616438356164383,8.0,4.0,21.0,,,,41,CGL
483,2017-08-13,0.7808219178082192,8.0,4.0,20.0,,,,42,CGL
484,2017-08-20,0.8,8.0,4.0,20.0,,,,43,CGL
485,2017-08-27,0.8191780821917808,8.0,4.0,19.0,,,,44,CGL
486,2017-09-03,0.8383561643835616,8.0,4.0,19.0,,,,45,CGL
487,2017-09-10,0.8575342465753425,8.0,4.0,18.0,,,,46,CGL
488,2017-09-17,0.8767123287671232,8.0,4.0,18.0,,,,47,CGL
489,2017-09-24,0.8958904109589041,8.0,4.0,17.0,,,,48,CGL
490,2017-10-01,0.915068493150685,8.0,4.0,16.0,,,,49,CGL
492,2017-10-15,0.9534246575342465,8.0,4.0,15.0,,,,51,CGL
493,2017-10-22,0.9726027397260274,8.0,4.0,10.0,,,,52,CGL
0,2008-11-09,0.024657534246575342,0.0,1.0,16.0,,,,2,CSL
1,2008-11-16,0.043835616438356165,0.0,1.0,19.0,,,,3,CSL
2,2008-11-23,0.06301369863013699,0.0,1.0,20.0,,,,4,CSL
3,2008-11-30,0.0821917808219178,0.0,1.0,21.0,16.0,,5.0,5,CSL
4,2008-12-07,0.10136986301369863,0.0,1.0,22.0,16.0,,6.0,6,CSL
5,2008-12-14,0.12054794520547946,0.0,1.0,25.0,16.0,,8.0,7,CSL
6,2008-12-21,0.13972602739726028,0.0,1.0,25.0,16.0,,9.0,8,CSL
7,2008-12-28,0.1589041095890411,0.0,1.0,26.0,16.0,,9.0,9,CSL
8,2009-01-04,0.17534246575342466,0.0,1.0,27.0,16.0,,9.0,10,CSL
9,2009-01-11,0.19452054794520549,0.0,1.0,28.0,16.0,,9.0,11,CSL
10,2009-01-18,0.2136986301369863,0.0,1.0,29.0,16.0,,9.0,12,CSL
11,2009-01-25,0.2328767123287671,0.0,1.0,33.0,,,,13,CSL
12,2009-02-01,0.25205479452054796,0.0,2.0,45.0,,,,14,CSL
13,2009-02-08,0.27123287671232876,0.0,2.0,50.0,,,,15,CSL
14,2009-02-15,0.29041095890410956,0.0,2.0,50.0,,,,16,CSL
15,2009-02-22,0.3095890410958904,0.0,2.0,50.0,,,,17,CSL
16,2009-03-01,0.3287671232876712,0.0,2.0,50.0,,,,18,CSL
17,2009-03-08,0.34794520547945207,0.0,2.0,50.0,,,,19,CSL
18,2009-03-15,0.36712328767123287,0.0,2.0,50.0,,,,20,CSL
19,2009-03-22,0.3863013698630137,0.0,2.0,50.0,,,,21,CSL
20,2009-03-29,0.4054794520547945,0.0,2.0,50.0,,,,22,CSL
21,2009-04-05,0.4246575342465753,0.0,2.0,50.0,,,,23,CSL
22,2009-04-12,0.4438356164383562,0.0,2.0,50.0,,,,24,CSL
23,2009-04-19,0.46301369863013697,0.0,2.0,50.0,,,,25,CSL
24,2009-04-26,0.4821917808219178,0.0,2.0,50.0,,,,26,CSL
25,2009-05-03,0.5013698630136987,0.0,3.0,50.0,,,,27,CSL
26,2009-05-10,0.5205479452054794,0.0,3.0,50.0,,,,28,CSL
27,2009-05-17,0.5397260273972603,0.0,3.0,50.0,,,,29,CSL
28,2009-05-24,0.5589041095890411,0.0,3.0,50.0,,,,30,CSL
29,2009-05-31,0.5780821917808219,0.0,3.0,48.0,,,,31,CSL
30,2009-06-07,0.5972602739726027,0.0,3.0,41.0,,,,32,CSL
31,2009-06-14,0.6164383561643836,0.0,3.0,33.0,,,,33,CSL
32,2009-06-21,0.6356164383561644,0.0,3.0,32.0,,,,34,CSL
33,2009-06-28,0.6547945205479452,0.0,3.0,32.0,,,,35,CSL
34,2009-07-05,0.673972602739726,0.0,3.0,32.0,,,,36,CSL
35,2009-07-12,0.6931506849315069,0.0,3.0,31.0,,,,37,CSL
36,2009-07-19,0.7123287671232876,0.0,3.0,31.0,,,,38,CSL
37,2009-07-26,0.7315068493150685,0.0,3.0,28.0,,,,39,CSL
38,2009-08-02,0.7506849315068493,0.0,4.0,28.0,,,,40,CSL
39,2009-08-09,0.7698630136986301,0.0,4.0,28.0,,,,41,CSL
40,2009-08-16,0.7890410958904109,0.0,4.0,27.0,,,,42,CSL
41,2009-08-23,0.8082191780821918,0.0,4.0,27.0,,,,43,CSL
42,2009-08-30,0.8273972602739726,0.0,4.0,27.0,,,,44,CSL
43,2009-09-06,0.8465753424657534,0.0,4.0,27.0,,,,45,CSL
44,2009-09-13,0.8657534246575342,0.0,4.0,27.0,,,,46,CSL
45,2009-09-20,0.8849315068493151,0.0,4.0,27.0,,,,47,CSL
46,2009-09-27,0.9041095890410958,0.0,4.0,27.0,,,,48,CSL
47,2009-10-04,0.9232876712328767,0.0,4.0,26.0,,,,49,CSL
48,2009-10-11,0.9424657534246575,0.0,4.0,25.0,,,,50,CSL
49,2009-10-18,0.9616438356164384,0.0,4.0,22.0,,,,51,CSL
50,2009-10-25,0.9808219178082191,0.0,4.0,22.0,,,,52,CSL
51,2009-11-01,0.0,1.0,1.0,14.0,,,,1,CSL
52,2009-11-08,0.019178082191780823,1.0,1.0,17.0,,,,2,CSL
53,2009-11-15,0.038356164383561646,1.0,1.0,21.0,,,,3,CSL
54,2009-11-22,0.057534246575342465,1.0,1.0,22.0,,,,4,CSL
55,2009-11-29,0.07671232876712329,1.0,1.0,22.0,,,,5,CSL
56,2009-12-06,0.0958904109589041,1.0,1.0,23.0,,,,6,CSL
57,2009-12-13,0.11506849315068493,1.0,1.0,24.0,,,,7,CSL
